id,name,display_name,production_year,movie_sequel,creative_type,source,production_method,genre,language,board_rating_reason,movie_board_rating_display_name,movie_release_pattern_display_name,total,Category
83310115,"New York, I Love You","New York, I Love You",2009,0,Contemporary Fiction,Original Screenplay,Live Action,Drama,English,for language and sexual content,R,Limited,10,2
1070115,"4 luni, 3 saptamani si 2 zile","4 luni, 3 saptamani si 2 zile",2007,0,Historical Fiction,Original Screenplay,Live Action,Drama,English,International - to be excluded,Not Rated,Limited,10,2
142320115,Guzaarish,Guzaarish,2010,0,Contemporary Fiction,Original Screenplay,Live Action,Drama,Hindi,International - to be excluded,Not Rated,Limited,10,2
13320115,Black Snake Moan,Black Snake Moan,2007,0,Contemporary Fiction,Original Screenplay,Live Action,Drama,English,"for strong sexual content, language, some violence and drug use",R,Wide,9,2
36920115,Everybodys Fine,Everybody's Fine,2009,0,Contemporary Fiction,Remake,Live Action,Drama,English,for thematic elements and brief strong language,PG-13,Wide,9,2
141830115,Bernie,Bernie,2011,0,Contemporary Fiction,Original Screenplay,Live Action,Black Comedy,English,for some violent images and brief strong language.,PG-13,Limited,9,2
144580115,Salmon Fishing in the Yemen,Salmon Fishing in the Yemen,2010,0,Contemporary Fiction,Based on Fiction Book/Short Story,Live Action,Drama,English,"for some violence and sexual content, and brief language.",PG-13,Limited,9,2
77700115,Miracle at St. Anna,Miracle at St. Anna,2008,0,Historical Fiction,Based on Fiction Book/Short Story,Live Action,Drama,English,"for strong war violence, language and some sexual content/nudity.",R,Wide,9,2
74840115,"Martian Child, The",The Martian Child,2007,0,Contemporary Fiction,Based on Fiction Book/Short Story,Live Action,Drama,English,for thematic elements and mild language.,PG,Wide,9,2
72410115,MacGruber,MacGruber,2010,0,Contemporary Fiction,Based on TV,Live Action,Comedy,English,"for strong crude and sexual content, violence, language and some nudity",R,Wide,9,2
9790115,Barneys Version,Barney's Version,2009,0,Dramatization,Based on Fiction Book/Short Story,Live Action,Drama,English,for language and some sexual content.,R,Oscar Qualifying Run,9,2
99520115,"Rocker, The",The Rocker,2008,0,Contemporary Fiction,Original Screenplay,Live Action,Comedy,English,"for drug and sexual references, nudity and language.",PG-13,Wide,9,2
136810115,Warriors Way The,The Warrior's Way,2010,0,Historical Fiction,Original Screenplay,Live Action,Western,English,for strong bloody violence.,R,Wide,9,2
164920115,Flying Monsters 3D,Flying Monsters 3D,2011,0,Factual,Based on Real Life Events,Live Action,Documentary,English,International - to be excluded,Not Rated,IMAX,9,2
19120115,Captivity,Captivity,2007,0,Contemporary Fiction,Original Screenplay,Live Action,Horror,English,"for strong violence, torture, pervasive terror, grisly images, languages and some sexual material",R,Wide,9,2
23400115,Code Name: The Cleaner,Code Name: The Cleaner,2007,0,Contemporary Fiction,Original Screenplay,Live Action,Comedy,English,"for sexual content, crude humor and some violence",PG-13,Wide,8,2
29820115,Delta Farce,Delta Farce,2007,0,Contemporary Fiction,Original Screenplay,Live Action,Comedy,English,for crude and sexual humor,PG-13,Wide,8,2
18350115,Cadillac Records,Cadillac Records,2008,0,Dramatization,Based on Real Life Events,Live Action,Drama,English,for pervasive language and some sexuality,R,Wide,8,2
18950115,"Cantante, El",El Cantante,2007,0,Dramatization,Based on Real Life Events,Live Action,Drama,English,"for drug use, pervasive language and some sexuality",R,Wide,8,2
37330115,Expelled: No Intelligence Allowed,Expelled: No Intelligence Allowed,2008,0,Factual,Based on Real Life Events,Live Action,Documentary,English,"for thematic material, some disturbing images, brief smoking",PG,Wide,8,2
85170115,Nothing Like the Holidays,Nothing Like the Holidays,2008,0,Contemporary Fiction,Original Screenplay,Live Action,Comedy,English,"for thematic elements including some sexual dialogue, and brief drug references",PG-13,Wide,8,2
23640115,"Collector, The",The Collector,2009,0,Contemporary Fiction,Original Screenplay,Live Action,Horror,English,"for pervasive sadistic bloody violence, language and some sexuality/nudity",R,Wide,8,2
55220115,How She Move,How She Move,2008,0,Contemporary Fiction,Original Screenplay,Live Action,Drama,English,"for some drug content, suggestive material and language",PG-13,Wide,8,2
161750115,Kevin Hart Laugh at My Pain,Kevin Hart: Laugh at My Pain,2011,0,Factual,Original Screenplay,Live Action,Concert/Performance,English,for sexual content and pervasive language.,R,Limited,8,2
146120115,Friends with Kids,Friends with Kids,2011,0,Contemporary Fiction,Original Screenplay,Live Action,Romantic Comedy,English,for sexual content and language.,R,Limited,8,2
166560115,Seeking a Friend for the End of the World,Seeking a Friend for the End of the World,2011,0,Science Fiction,Original Screenplay,Live Action,Comedy,English,"for language including sexual references, some drug use and brief violence.",R,Wide,8,2
135000115,Kids in America (2010),Take Me Home Tonight,2010,0,Historical Fiction,Original Screenplay,Live Action,Comedy,English,"for language, sexual content and drug use",R,Wide,8,2
139270115,Inside Job,Inside Job,2010,0,Factual,Based on Real Life Events,Live Action,Documentary,English,for some drug and sex-related material.,PG-13,Limited,8,2
117010115,Things We Lost in the Fire,Things We Lost in the Fire,2007,0,Contemporary Fiction,Original Screenplay,Live Action,Drama,English,for drug content and language,R,Wide,8,2
57940115,In the Loop,In the Loop,2009,0,Contemporary Fiction,Based on TV,Live Action,Black Comedy,English,International - to be excluded,Not Rated,Limited,8,2
8830115,Bad Lieutenant (2009),Bad Lieutenant: Port of Call New Orleans,2009,0,Contemporary Fiction,Remake,Live Action,Drama,English,"for drug use and language throughout, some violence and sexuality",R,Limited,8,2
24290115,"Condemned, The",The Condemned,2007,0,Science Fiction,Original Screenplay,Live Action,Action,English,"for pervasive strong brutal violence, and for language",R,Wide,7,2
56310115,I Know Who Killed Me,I Know Who Killed Me,2007,0,Contemporary Fiction,Original Screenplay,Live Action,Thriller/Suspense,English,"for grisly violence including torture and disturbing gory images, and for sexuality, nudity and language",R,Wide,7,2
53480115,"Hoax, The",The Hoax,2007,0,Dramatization,Based on Real Life Events,Live Action,Drama,English,for language.,R,Limited,7,2
93680115,Pride (2007),Pride,2007,0,Dramatization,Based on Real Life Events,Live Action,Drama,English,"for thematic material, language including some racial epithets, and violence.",PG,Wide,7,2
17520115,Bug,Bug,2007,0,Contemporary Fiction,Based on Play,Live Action,Drama,English,"for some strong violence, sexuality, nudity, language and drug use.",R,Wide,7,2
97280115,Redline,Redline,2007,0,Contemporary Fiction,Original Screenplay,Live Action,Action,English,"for violence, illegal and reckless behavior, sexual content, language and drug references.",PG-13,Wide,7,2
4600115,"American Carol, An",An American Carol,2008,0,Fantasy,Original Screenplay,Live Action,Comedy,English,"for rude and irreverent content, and for language and brief drug material",PG-13,Wide,7,2
112340115,Strange Wilderness,Strange Wilderness,2008,0,Contemporary Fiction,Original Screenplay,Live Action,Comedy,English,"for non-stop language, drug use, crude and sexual humor.",R,Wide,7,2
137290115,Big Year The,The Big Year,2010,0,Contemporary Fiction,Based on Factual Book/Article,Live Action,Comedy,English,for language and some sensuality.,PG,Wide,7,2
164630115,In Darkness,W ciemno?ci,2011,0,Dramatization,Based on Factual Book/Article,Live Action,Drama,Polish,"for violence, disturbing images, sexuality, nudity and language.",R,Limited,7,2
135690115,Cedar Rapids,Cedar Rapids,2010,0,Contemporary Fiction,Original Screenplay,Live Action,Comedy,English,"for crude and sexual content, language and drug use",R,Limited,7,2
93040115,Post Grad,Post Grad,2009,0,Contemporary Fiction,Original Screenplay,Live Action,Comedy,English,For sexual situations and brief strong language,PG-13,Wide,7,2
22350115,City Island,City Island,2010,0,Contemporary Fiction,Original Screenplay,Live Action,Comedy,English,"For sexual content, smoking and language",PG-13,Limited,7,2
72120115,Lucky You,Lucky You,2007,0,Historical Fiction,Original Screenplay,Live Action,Drama,English,for some language and sexual humor,PG-13,Wide,7,2
133800115,Its Kind of a Funny Story,It's Kind of a Funny Story,2010,0,Contemporary Fiction,Based on Fiction Book/Short Story,Live Action,Comedy,English,"for mature thematic issues, sexual content, drug material and language",PG-13,Limited,7,2
97810115,Rescue Dawn,Rescue Dawn,2007,0,Historical Fiction,Based on Real Life Events,Live Action,Action,English,for some sequences of intense war violence and torture,PG-13,Expands Wide,7,2
144830115,Surrogate The,The Sessions,2011,0,Contemporary Fiction,Based on Factual Book/Article,Live Action,Drama,English,for strong sexuality including graphic nudity and frank dialogue.,R,Limited,7,2
79090115,Moon,Moon,2009,0,Science Fiction,Original Screenplay,Live Action,Thriller/Suspense,English,for language,R,Limited,7,2
137040115,Apparition The,The Apparition,2011,0,Contemporary Fiction,Original Screenplay,Live Action,Horror,English,for terror/frightening images and some sensuality.,PG-13,Wide,7,2
116750115,Then She Found Me,Then She Found Me,2008,0,Contemporary Fiction,Original Screenplay,Live Action,Romantic Comedy,English,for language and some sexual content,R,Exclusive,7,2
13820115,Blood and Chocolate,Blood and Chocolate,2007,0,Fantasy,Based on Fiction Book/Short Story,Live Action,Horror,English,"for violence/terror, some sexuality and substance abuse.",PG-13,Wide,7,2
171400115,Searching for Sugar Man,Searching for Sugar Man,2011,0,Factual,Based on Real Life Events,Live Action,Documentary,English,International - to be excluded,Not Rated,Limited,7,2
141680115,Way Back The,The Way Back,2010,0,Dramatization,Based on Factual Book/Article,Live Action,Adventure,English,"for violent content, depiction of physical hardships, a nude image and brief strong language.",PG-13,Oscar Qualifying Run,7,2
52650115,"Heure d ete, L",L'heure d'été,2009,0,Contemporary Fiction,Original Screenplay,Live Action,Drama,English,International - to be excluded,Not Rated,Limited,7,2
133100115,Nowhere Boy,Nowhere Boy,2009,0,Dramatization,Based on Real Life Events,Live Action,Drama,English,for language and a scene of sexuality,R,Limited,7,2
43930115,Funny Games,Funny Games,2008,0,Contemporary Fiction,Remake,Live Action,Thriller/Suspense,English,"for terror, violence and some language",R,Limited,7,2
82090115,Namastey London,Namastey London,2007,0,Contemporary Fiction,Original Screenplay,Live Action,Romantic Comedy,English,International - to be excluded,Not Rated,Limited,7,2
63050115,Kaminey,Kaminey,2009,0,Contemporary Fiction,Original Screenplay,Live Action,Thriller/Suspense,English,International - to be excluded,Not Rated,Limited,7,2
24640115,"Conte de Noel, Un",Un conte de No&euml;l,2008,0,Contemporary Fiction,Original Screenplay,Live Action,Drama,English,International - to be excluded,Not Rated,Limited,7,2
132100115,Animal Kingdom,Animal Kingdom,2010,0,Contemporary Fiction,Original Screenplay,Live Action,Drama,English,"for violence, drug content and pervasive language",R,Limited,7,2
39350115,Feel the Noise,Feel the Noise,2007,0,Contemporary Fiction,Original Screenplay,Live Action,Drama,English,"for sensuality and innuendos, violence, some drug use and language",PG-13,Wide,6,2
90420115,"Perfect Holiday, The",The Perfect Holiday,2007,0,Contemporary Fiction,Original Screenplay,Live Action,Romantic Comedy,English,for brief language and some suggestive humor,PG,Wide,6,2
128210115,Whos Your Caddy,Who's Your Caddy?,2007,0,Contemporary Fiction,Original Screenplay,Live Action,Comedy,English,"for crude and sexual content, some nudity, language and drug material",PG-13,Wide,6,2
134650115,Waiting for Superman,Waiting for Superman,2010,0,Factual,Based on Real Life Events,Live Action,Documentary,English,"for some thematic material, mild language and incidental smoking",PG,Limited,6,2
6660115,Aqua Teen Hunger Force: The Movie,Aqua Teen Hunger Force: The Movie,2007,0,Science Fiction,Based on TV,Digital Animation,Comedy,English,"for crude and sexual humor, violents images and language",R,Wide,6,2
136530115,Casa de mi Padre,Casa de mi Padre,2011,0,Contemporary Fiction,Original Screenplay,Live Action,Comedy,Spanish,"for bloody violence, language, some sexual content and drug use.",R,Limited,6,2
136900115,Alfred Hitchcock and the Making of Psycho,Alfred Hitchcock and the Making of Psycho,2011,0,Dramatization,Based on Factual Book/Article,Live Action,Drama,English,"for some violent images, sexual content and thematic material.",PG-13,Limited,6,2
145000115,Caves of Forgotten Dreams,Cave of Forgotten Dreams,2010,0,Factual,Based on Real Life Events,Live Action,Documentary,English,General,G,Limited,6,2
23650115,College,College,2008,0,Contemporary Fiction,Original Screenplay,Live Action,Comedy,English,"for pervasive crude and sexual content, nudity, language, drug and alcohol use",R,Wide,6,2
88780115,P2,P2,2007,0,Contemporary Fiction,Original Screenplay,Live Action,Horror,English,"for strong violence/gore, terror and language.",R,Wide,6,2
147570115,Way The,The Way,2010,0,Contemporary Fiction,Original Screenplay,Live Action,Drama,English,"for some thematic elements, drug use and smoking.",PG-13,Limited,6,2
131220115,Young at Heart,Young @ Heart,2008,0,Factual,Based on Real Life Events,Live Action,Documentary,English,for some mild language and thematic elements.,PG,Limited,6,2
39320115,"Feast of Love, The",The Feast of Love,2007,0,Contemporary Fiction,Based on Fiction Book/Short Story,Live Action,Drama,English,"for strong sexual content, nudity and language",R,Wide,6,2
103810115,"September Issue, The",The September Issue,2009,0,Factual,Based on Real Life Events,Live Action,Documentary,English,for brief strong language,PG-13,Limited,6,2
17120115,"Brothers Bloom, The",The Brothers Bloom,2009,0,Contemporary Fiction,Original Screenplay,Live Action,Black Comedy,English,"for violence, some sensuality and brief strong language",PG-13,Limited,6,2
119950115,Transsiberian,Transsiberian,2008,0,Contemporary Fiction,Original Screenplay,Live Action,Thriller/Suspense,English,"for some violence, including torture and language.",R,Exclusive,6,2
135350115,"illusionniste, L",L'illusionniste,2010,0,Historical Fiction,Original Screenplay,Hand Animation,Adventure,French,for thematic elements and smoking.,PG,Limited,6,2
141280115,Rabbit Hole,Rabbit Hole,2010,0,Contemporary Fiction,Based on Play,Live Action,Drama,English,"for mature thematic material, some drug use and language.",PG-13,Limited,6,2
50920115,Harry Brown,Harry Brown,2009,0,Contemporary Fiction,Original Screenplay,Live Action,Thriller/Suspense,English,"for strong violence and language throughout, drug use and sexual content",R,Limited,6,2
23340115,Coco Chanel and Igor Stravinsky,Coco Chanel and Igor Stravinsky,2009,0,Dramatization,Based on Fiction Book/Short Story,Live Action,Drama,English,For some strong sexuality and nudity,R,Limited,6,2
138200115,Dylan Dog Dead of Night,Dylan Dog: Dead of Night,2010,0,Fantasy,Based on Comic/Graphic Novel,Live Action,Horror,English,"for sequences of creature violence and action, language including some sexual references, and some drug material.",PG-13,Wide,6,2
21270115,"Children of Huang Shi, The",The Children of Huang Shi,2008,0,Dramatization,Based on Real Life Events,Live Action,Drama,English,for some disturbing and violent content,R,Limited,6,2
148760115,Haevnen,Haevnen,2010,0,Contemporary Fiction,Original Screenplay,Live Action,Drama,Danish,"for violent and disturbing content some involving preteens, and for language.",R,Limited,6,2
89460115,"Paris, je t aime","Paris, je t'aime",2007,0,Contemporary Fiction,Original Screenplay,Live Action,Drama,English,for language and brief drug use.,R,Limited,5,1
49950115,Hamlet 2,Hamlet 2,2008,0,Contemporary Fiction,Original Screenplay,Live Action,Comedy,English,"for language including sexual references, brief nudity and some drug content",R,Limited,5,1
165180115,October Baby,October Baby,2011,0,Contemporary Fiction,Original Screenplay,Live Action,Drama,English,for mature thematic material.,PG-13,Limited,5,2
162600115,Learning to Fly,Won't Back Down,2011,0,Contemporary Fiction,Original Screenplay,Live Action,Drama,English,or thematic elements and language.,PG,Wide,5,2
70540115,"Lookout, The",The Lookout,2007,0,Contemporary Fiction,Original Screenplay,Live Action,Drama,English,"for language, some violence and sexual content",R,Limited,5,1
8070115,Away From Her,Away From Her,2007,0,Contemporary Fiction,Based on Fiction Book/Short Story,Live Action,Drama,English,for some strong language,PG-13,Limited,5,1
115240115,Talk to Me (2007),Talk to Me,2007,0,Dramatization,Based on Real Life Events,Live Action,Drama,English,for pervasive language and some sexual content,R,Expands Wide,5,1
63680115,Kickin It Old Skool,Kickin It Old Skool,2007,0,Contemporary Fiction,Original Screenplay,Live Action,Comedy,English,for crude and sexual content and language,PG-13,Wide,5,1
141230115,Promised Land (2011),Promised Land,2011,0,Historical Fiction,Original Screenplay,Live Action,Drama,English,for language.,R,Oscar Qualifying Run,5,2
134790115,I am Love,I am Love,2010,0,Historical Fiction,Original Screenplay,Live Action,Drama,English,International - to be excluded,Not Rated,Limited,5,2
40940115,Flash of Genius,Flash of Genius,2008,0,Dramatization,Based on Real Life Events,Live Action,Drama,English,for brief strong language.,PG-13,Wide,5,1
77970115,Miss March,Miss March,2009,0,Contemporary Fiction,Original Screenplay,Live Action,Comedy,English,"for strong crude and sexual content, nudity, pervasive language and some drug use",R,Wide,5,1
7640115,Atlas Shrugged,Atlas Shrugged: Part 1,2011,0,Science Fiction,Based on Fiction Book/Short Story,Live Action,Drama,English,for some sexuality.,PG-13,Limited,5,1
41670115,"Food, Inc.","Food, Inc.",2009,0,Factual,Based on Real Life Events,Live Action,Documentary,English,for some thematic material and disturbing images,PG,Limited,5,1
65700115,Ladron que roba a ladron,Ladron que roba a ladron,2007,0,Contemporary Fiction,Original Screenplay,Live Action,Action,English,for language and some sexual content,PG-13,Wide,5,2
137770115,Company Men The,The Company Men,2010,0,Contemporary Fiction,Original Screenplay,Live Action,Drama,English,for language and brief nudity.,R,Limited,5,1
20740115,Charlie Bartlett,Charlie Bartlett,2008,0,Contemporary Fiction,Original Screenplay,Live Action,Comedy,English,"for language, drug content and brief nudity",R,Wide,5,2
48540115,Greenberg,Greenberg,2010,0,Contemporary Fiction,Original Screenplay,Live Action,Romantic Comedy,English,"For some strong sexuality, drug use, and language",R,Limited,5,2
92100115,Please Give,Please Give,2009,0,Contemporary Fiction,Original Screenplay,Live Action,Multiple Genres,English,"For language, some sexual content and nudity",R,Limited,5,1
100690115,"Runaways, The",The Runaways,2009,0,Dramatization,Based on Real Life Events,Live Action,Drama,English,"for language, drug use and sexual content - all involving teens",R,Limited,5,2
73740115,Man on Wire,Man on Wire,2008,0,Factual,Based on Real Life Events,Live Action,Documentary,English,"for some sexuality and nudity, and drug references.",PG-13,Expands Wide,5,2
43670115,Frozen River,Frozen River,2008,0,Contemporary Fiction,Original Screenplay,Live Action,Drama,English,for some language,R,Exclusive,5,2
106670115,Sin Nombre,Sin Nombre,2009,0,Contemporary Fiction,Original Screenplay,Live Action,Thriller/Suspense,English,"for violence, language and some sexual content",R,Limited,5,2
99810115,Roman de Gare,Roman de Gare,2008,0,Contemporary Fiction,Original Screenplay,Live Action,Drama,English,for brief language and sexual references.,R,Exclusive,5,1
158320115,gamin au velo Le,Le gamin au vélo,2011,0,Contemporary Fiction,Original Screenplay,Live Action,Drama,French,"for thematic elements, violence, brief language and smoking.",PG-13,Limited,5,2
148430115,Copie conforme,Copie conforme,2010,0,Contemporary Fiction,Original Screenplay,Live Action,Drama,French,International - to be excluded,Not Rated,Limited,5,2
41040115,Flawless (2007),Flawless,2008,0,Historical Fiction,Original Screenplay,Live Action,Drama,English,for brief strong language,PG-13,Limited,5,2
79510115,Mother and Child,Mother and Child,2009,0,Contemporary Fiction,Original Screenplay,Live Action,Multiple Genres,English,"For sexuality, brief nudity, and language",R,Limited,5,2
149450115,Attack the Block,Attack the Block,2011,0,Fantasy,Original Screenplay,Live Action,Action,English,"for creature violence, drug content and pervasive language.",R,Limited,5,2
128730115,"Wildest Dream, The",The Wildest Dream,2009,0,Factual,Based on Real Life Events,Live Action,Documentary,English,"For thematic elements involving hardships of climbing, and some historical smoking images",PG,Limited,5,2
26200115,Crossing Over,Crossing Over,2009,0,Contemporary Fiction,Original Screenplay,Live Action,Drama,English,"for pervasive language, some strong violence and sexuality/nudity",R,Limited,5,1
89670115,Passchendaele,Passchendaele,2008,0,Historical Fiction,Original Screenplay,Live Action,Drama,English,International - to be excluded,Not Rated,Limited,4,1
129470115,Witless Protection,Witless Protection,2008,0,Contemporary Fiction,Original Screenplay,Live Action,Comedy,English,for crude and sex-related humor,PG-13,Wide,4,1
15450115,Bottle Shock,Bottle Shock,2008,0,Dramatization,Based on Real Life Events,Live Action,Drama,English,"for brief strong language, some sexual content and a scene of drug use.",PG-13,Limited,4,1
47150115,Good Hair,Good Hair,2009,0,Factual,Based on Real Life Events,Live Action,Documentary,English,"For some language including sex and drug references, and brief partial nudity",PG-13,Limited,4,1
159360115,Seven Days In Utopia,Seven Days In Utopia,2011,0,Contemporary Fiction,Based on Fiction Book/Short Story,Live Action,Drama,English,General,G,Limited,4,1
108480115,Solitary Man,Solitary Man,2009,0,Contemporary Fiction,Original Screenplay,Live Action,Drama,English,For language and some sexual content,R,Limited,4,1
84320115,Nitro,Nitro,2007,0,Contemporary Fiction,Original Screenplay,Live Action,Action,English,International - to be excluded,Not Rated,Limited,4,1
143080115,Jeff Who Lives at Home,"Jeff, Who Lives at Home",2010,0,Contemporary Fiction,Original Screenplay,Live Action,Comedy,English,for language including sexual references and some drug use.,R,Limited,4,1
142240115,Goon,Goon,2010,0,Contemporary Fiction,Based on Factual Book/Article,Live Action,Comedy,English,"for brutal violence, non-stop language, some strong sexual content and drug use.",R,Limited,4,1
60560115,"Jane Austen Book Club, The",The Jane Austen Book Club,2007,0,Contemporary Fiction,Original Screenplay,Live Action,Drama,English,"for mature thematic material, sexual content, brief strong language and some drug use",PG-13,Limited,4,1
154700115,Buck,Buck,2010,0,Factual,Based on Real Life Events,Live Action,Documentary,English,"for thematic elements, mild language and an injury.",PG,Limited,4,1
147050115,Shame,Shame,2011,0,Contemporary Fiction,Original Screenplay,Live Action,Drama,English,for some explicit sexual content.,NC-17,Limited,4,1
26400115,Cruising Bar 2,Cruising Bar 2,2008,1,Contemporary Fiction,Original Screenplay,Live Action,Comedy,English,International - to be excluded,Not Rated,Wide,4,1
118630115,To Save a Life,To Save a Life,2009,0,Contemporary Fiction,Original Screenplay,Live Action,Drama,English,"For mature thematic elements involving teen suicide, teen drinking, some drug content, disturbing images and sexuality",PG-13,Limited,4,1
140190115,Cold Light of Day The,The Cold Light of Day,2011,0,Contemporary Fiction,Original Screenplay,Live Action,Thriller/Suspense,English,"for intense sequences of violence and action, and language.",PG-13,Wide,4,1
149520115,Don 2,Don 2,2011,1,Contemporary Fiction,Original Screenplay,Live Action,Action,Hindi,International - to be excluded,Not Rated,Limited,4,1
37120115,"Ex, The",The Ex,2007,0,Contemporary Fiction,Original Screenplay,Live Action,Romantic Comedy,English,"for sexual content, brief language and a drug reference",PG-13,Wide,4,1
149690115,Pina,Pina,2011,0,Factual,Based on Real Life Events,Live Action,Documentary,German,for some sensuality/partial nudity and smoking.,PG,Limited,4,1
139430115,Like Crazy,Like Crazy,2011,0,Contemporary Fiction,Original Screenplay,Live Action,Drama,English,for sexual content and brief strong language.,PG-13,Limited,4,1
114680115,"Synecdoche, New York","Synecdoche, New York",2008,0,Contemporary Fiction,Original Screenplay,Live Action,Drama,English,for language and some sexual content/nudity,R,Limited,4,1
21630115,Choke,Choke,2008,0,Contemporary Fiction,Based on Fiction Book/Short Story,Live Action,Comedy,English,"for strong sexual content, nudity and language.",R,Limited,4,1
156560115,Martha Marcy May Marlene,Martha Marcy May Marlene,2011,0,Contemporary Fiction,Original Screenplay,Live Action,Thriller/Suspense,English,"for disturbing violent and sexual content, nudity and language.",R,Limited,4,1
156420115,Carnage,Carnage,2011,0,Contemporary Fiction,Based on Play,Live Action,Drama,English,for language.,R,Limited,4,1
136780115,Stone,Stone,2010,0,Contemporary Fiction,Original Screenplay,Live Action,Drama,English,"for strong sexuality and violence, and pervasive language.",R,Limited,4,1
61810115,"Joneses, The",The Joneses,2009,0,Contemporary Fiction,Original Screenplay,Live Action,Multiple Genres,English,"for language, some sexual content, teen drinking and drug use",R,Limited,4,1
16430115,Brick Lane,Brick Lane,2008,0,Historical Fiction,Based on Fiction Book/Short Story,Live Action,Drama,English,for some sexuality and brief strong language.,PG-13,Exclusive,4,1
90400115,"Perfect Game, The",The Perfect Game,2009,0,Dramatization,Based on Real Life Events,Live Action,Drama,English,for some thematic elements,PG,Limited,4,1
144900115,There Be Dragons,There Be Dragons,2011,0,Dramatization,Based on Real Life Events,Live Action,Drama,English,"for violence and combat sequences, some language and thematic elements.",PG-13,Limited,4,1
122100115,"Ultimate Gift, The",The Ultimate Gift,2007,0,Contemporary Fiction,Based on Fiction Book/Short Story,Live Action,Drama,English,"for thematic elements, some violence and language.",PG,Wide,3,1
98020115,Resurrecting the Champ,Resurrecting the Champ,2007,0,Contemporary Fiction,Original Screenplay,Live Action,Drama,English,for some violence and brief language,PG-13,Wide,3,1
57190115,Illegal Tender,Illegal Tender,2007,0,Contemporary Fiction,Original Screenplay,Live Action,Thriller/Suspense,English,"for violence, language and some sexuality",R,Wide,3,1
159090115,Bully Project The,Bully,2011,0,Factual,Based on Real Life Events,Live Action,Documentary,English,"for intense thematic material, disturbing content, and some strong language - all involving kids.",PG-13,Limited,3,1
163120115,Starbuck,Starbuck,2011,0,Contemporary Fiction,Original Screenplay,Live Action,Comedy,English,for sexual content language and some drug material.,R,Limited,3,1
47760115,Gracie,Gracie,2007,0,Dramatization,Based on Real Life Events,Live Action,Drama,English,for brief sexual content,PG-13,Wide,3,1
165890115,Monsieur Lazhar,Monsieur Lazhar,2011,0,Contemporary Fiction,Based on Play,Live Action,Drama,French,"for mature thematic material, a disturbing image and brief language.",PG-13,Limited,3,1
139220115,Hysteria,Hysteria,2011,0,Historical Fiction,Original Screenplay,Live Action,Romantic Comedy,English,for sexual content.,R,Limited,3,1
132510115,Exit Through the Gift Shop,Exit Through the Gift Shop,2010,0,Factual,Based on Real Life Events,Live Action,Documentary,English,International - to be excluded,Not Rated,Limited,3,1
136540115,Catfish,Catfish,2010,0,Factual,Based on Real Life Events,Live Action,Documentary,English,for some sexual references.,PG-13,Limited,3,1
72320115,"Ma Fille, Mon Ange","Ma Fille, Mon Ange",2007,0,Contemporary Fiction,Original Screenplay,Live Action,Thriller/Suspense,English,International - to be excluded,Not Rated,Limited,3,1
160090115,sens de l humour Le,Le sens de l'humour,2011,0,Contemporary Fiction,Original Screenplay,Live Action,Comedy,French,International - to be excluded,Not Rated,Limited,3,1
119740115,Trailer Park Boys: Countdown to Liquor Day,Trailer Park Boys: Countdown to Liquor Day,2009,1,Contemporary Fiction,Based on TV,Live Action,Comedy,English,for pervasive language and drug content,R,Wide,3,1
136550115,Celeste and Jesse Forever,Celeste and Jesse Forever,2011,0,Contemporary Fiction,Original Screenplay,Live Action,Romantic Comedy,English,"for language, sexual content and drug use.",R,Limited,3,1
138260115,From Prada to Nada,From Prada to Nada,2011,0,Contemporary Fiction,Based on Fiction Book/Short Story,Live Action,Romantic Comedy,English,for brief drug use and a sexual situation.,PG-13,Limited,3,1
140100115,Albert Nobbs,Albert Nobbs,2011,0,Historical Fiction,Based on Fiction Book/Short Story,Live Action,Drama,English,"for some sexuality, brief nudity and language.",R,Limited,3,1
132790115,Joan Rivers: A Piece of Work,Joan Rivers: A Piece of Work,2010,0,Factual,Original Screenplay,Live Action,Documentary,English,for language and sexual humor,R,Limited,3,1
21110115,Cheri,Cheri,2009,0,Historical Fiction,Based on Fiction Book/Short Story,Live Action,Drama,English,For some sexual content and brief drug use,R,Limited,3,1
68210115,Letters to God,Letters to God,2009,0,Contemporary Fiction,Original Screenplay,Live Action,Drama,English,For thematic material,PG,Limited,3,1
8340115,Babine,Babine,2008,0,Fantasy,Original Screenplay,Live Action,Drama,English,International - to be excluded,Not Rated,Wide,3,1
142010115,Everything Must Go,Everything Must Go,2010,0,Contemporary Fiction,Based on Fiction Book/Short Story,Live Action,Drama,English,for language and some sexual content.,PG,Limited,3,1
81560115,My One and Only,My One and Only,2009,0,Historical Fiction,Original Screenplay,Live Action,Comedy,English,For sexual content and language,PG-13,Limited,3,1
164930115,Girl in Progress,Girl in Progress,2011,0,Contemporary Fiction,Original Screenplay,Live Action,Drama,English,"for mature thematic elements, sexual content including crude references, and drinking - all involving teens",R,Limited,3,1
142390115,N Secure,N-Secure,2010,0,Contemporary Fiction,Original Screenplay,Live Action,Thriller/Suspense,English,"for language, some sexual content and brief violence.",R,Limited,3,1
97270115,Redbelt,Redbelt,2008,0,Contemporary Fiction,Original Screenplay,Live Action,Action,English,for strong language,R,Exclusive,3,1
165370115,Jiro Dreams of Sushi,Jiro Dreams of Sushi,2011,0,Factual,Based on Real Life Events,Live Action,Documentary,Japanese,for mild thematic elements and brief smoking.,PG,Limited,3,1
